time_s,csp_out_V
6.415179854271081358e-05,-4.537378549575805664e-01
6.420299854271439529e-05,-4.535725414752960205e-01
6.425419854271797700e-05,-4.534072577953338623e-01
6.430539854272155872e-05,-4.532420635223388672e-01
6.435659854272514043e-05,-4.530769288539886475e-01
6.440779854272872214e-05,-4.529118537902832031e-01
6.445899854273230386e-05,-4.527468383312225342e-01
6.451019854273588557e-05,-4.525818824768066406e-01
6.456139854273946729e-05,-4.524169564247131348e-01
6.461259854274304900e-05,-4.522521197795867920e-01
6.466379854274663071e-05,-4.520873427391052246e-01
6.471499854275021243e-05,-4.519226253032684326e-01
6.476619854275379414e-05,-4.517579674720764160e-01
6.481739854275737585e-05,-4.515933692455291748e-01
6.486859854276095757e-05,-4.514288306236267090e-01
6.491979854276453928e-05,-4.512643516063690186e-01
6.497099854276812100e-05,-4.510999321937561035e-01
6.502219854277170271e-05,-4.509355723857879639e-01
6.507339854277528442e-05,-4.507712721824645996e-01
6.512459854277886614e-05,-4.506070315837860107e-01
6.517579854278244785e-05,-4.504428505897521973e-01
6.522699854278602956e-05,-4.502787292003631592e-01
6.527819854278961128e-05,-4.501146674156188965e-01
6.532939854279319299e-05,-4.499506652355194092e-01
6.538059854279677471e-05,-4.497867226600646973e-01
6.543179854280035642e-05,-4.496228396892547607e-01
6.548299854280393813e-05,-4.494590163230895996e-01
6.553419854280751985e-05,-4.492952525615692139e-01
6.558539854281110156e-05,-4.491315782070159912e-01
6.563659854281468327e-05,-4.489679336547851562e-01
6.568779854281826499e-05,-4.488043487071990967e-01
6.573899854282184670e-05,-4.486408233642578125e-01
6.579019854282542842e-05,-4.484773576259613037e-01
6.584139854282901013e-05,-4.483139514923095703e-01
6.589259854283259184e-05,-4.481506049633026123e-01
6.594379854283617356e-05,-4.479873180389404297e-01
6.599499854283975527e-05,-4.478240907192230225e-01
6.604619854284333698e-05,-4.476609230041503906e-01
6.609739854284691870e-05,-4.474978148937225342e-01
6.614859854285050041e-05,-4.473347663879394531e-01
6.619979854285408213e-05,-4.471717774868011475e-01
6.625099854285766384e-05,-4.470088481903076172e-01
6.630219854286124555e-05,-4.468459784984588623e-01
6.635339854286482727e-05,-4.466831684112548828e-01
6.640459854286840898e-05,-4.465204179286956787e-01
6.645579854287199070e-05,-4.463577270507812500e-01
6.650699854287557241e-05,-4.461950957775115967e-01
6.655819854287915412e-05,-4.460325241088867188e-01
6.660939854288273584e-05,-4.458700120449066162e-01
6.666059854288631755e-05,-4.457075595855712891e-01
6.671179854288989926e-05,-4.455451667308807373e-01
6.676299854289348098e-05,-4.453828334808349609e-01
6.681419854289706269e-05,-4.452205598354339600e-01
6.686539854290064441e-05,-4.450583457946777344e-01
6.691659854290422612e-05,-4.448961913585662842e-01
6.696779854290780783e-05,-4.447340667247772217e-01
6.701899854291138955e-05,-4.445720314979553223e-01
6.707019854291497126e-05,-4.444100558757781982e-01
6.712139854291855297e-05,-4.442481398582458496e-01
6.717259854292213469e-05,-4.440862834453582764e-01
6.722379854292571640e-05,-4.439244568347930908e-01
6.727499854292929812e-05,-4.437627196311950684e-01
6.732619854293287983e-05,-4.436010420322418213e-01
6.737739854293646154e-05,-4.434393942356109619e-01
6.742859854294004326e-05,-4.432778358459472656e-01
6.747979854294362497e-05,-4.431163370609283447e-01
6.753099854294720668e-05,-4.429548680782318115e-01
6.758219854295078840e-05,-4.427934885025024414e-01
6.763339854295437011e-05,-4.426321685314178467e-01
6.768459854295795183e-05,-4.424708783626556396e-01
6.773579854296153354e-05,-4.423096776008605957e-01
6.778699854296511525e-05,-4.421485066413879395e-01
6.783819854296869697e-05,-4.419873952865600586e-01
6.788939854297227868e-05,-4.418263733386993408e-01
6.794059854297586039e-05,-4.416653811931610107e-01
6.799179854297944211e-05,-4.415044784545898438e-01
6.804299854298302382e-05,-4.413436055183410645e-01
6.809419854298660554e-05,-4.411827921867370605e-01
6.814539854299018725e-05,-4.410220384597778320e-01
6.819659854299376896e-05,-4.408613741397857666e-01
6.824779854299735068e-05,-4.407007396221160889e-01
6.829899854300093239e-05,-4.405401647090911865e-01
6.835019854300451410e-05,-4.403796494007110596e-01
6.840139854300809582e-05,-4.402191936969757080e-01
6.845259854301167753e-05,-4.400587975978851318e-01
6.850379854301525925e-05,-4.398984611034393311e-01
6.855499854301884096e-05,-4.397381842136383057e-01
6.860619854302242267e-05,-4.395779669284820557e-01
6.865739854302600439e-05,-4.394178092479705811e-01
6.870859854302958610e-05,-4.392577111721038818e-01
6.875979854303316781e-05,-4.390976428985595703e-01
6.881099854303674953e-05,-4.389376640319824219e-01
6.886219854304033124e-05,-4.387777447700500488e-01
6.891339854304391296e-05,-4.386178851127624512e-01
6.896459854304749467e-05,-4.384580552577972412e-01
6.901579854305107638e-05,-4.382983148097991943e-01
6.906699854305465810e-05,-4.381386041641235352e-01
6.911819854305823981e-05,-4.379789829254150391e-01
6.916939854306182152e-05,-4.378193914890289307e-01
6.922059854306540324e-05,-4.376598596572875977e-01
6.927179854306898495e-05,-4.375004172325134277e-01
6.932299854307256667e-05,-4.373410046100616455e-01
6.937419854307614838e-05,-4.371816515922546387e-01
6.942539854307973009e-05,-4.370223581790924072e-01
6.947659854308331181e-05,-4.368631243705749512e-01
6.952779854308689352e-05,-4.367039799690246582e-01
6.957899854309047524e-05,-4.365448653697967529e-01
6.963019854309405695e-05,-4.363857805728912354e-01
6.968139854309763866e-05,-4.362267851829528809e-01
6.973259854310122038e-05,-4.360678493976593018e-01
6.978379854310480209e-05,-4.359089732170104980e-01
6.983499854310838380e-05,-4.357501566410064697e-01
6.988619854311196552e-05,-4.355913698673248291e-01
6.993739854311554723e-05,-4.354326725006103516e-01
6.998859854311912895e-05,-4.352740347385406494e-01
7.003979854312271066e-05,-4.351154267787933350e-01
7.009099854312629237e-05,-4.349568784236907959e-01
7.014219854312987409e-05,-4.347984194755554199e-01
7.019339854313345580e-05,-4.346399903297424316e-01
7.024459854313703751e-05,-4.344816207885742188e-01
7.029579854314061923e-05,-4.343233406543731689e-01
7.034699854314420094e-05,-4.341650903224945068e-01
7.039819854314778266e-05,-4.340068995952606201e-01
7.044939854315136437e-05,-4.338487684726715088e-01
7.050059854315494608e-05,-4.336906969547271729e-01
7.055179854315852780e-05,-4.335326552391052246e-01
7.060299854316210951e-05,-4.333747029304504395e-01
7.065419854316569122e-05,-4.332168102264404297e-01
7.070539854316927294e-05,-4.330589473247528076e-01
7.075659854317285465e-05,-4.329011738300323486e-01
7.080779854317643637e-05,-4.327434599399566650e-01
7.085899854318001808e-05,-4.325857758522033691e-01
7.091019854318359979e-05,-4.324281513690948486e-01
7.096139854318718151e-05,-4.322706162929534912e-01
7.101259854319076322e-05,-4.321131110191345215e-01
7.106379854319434493e-05,-4.319556653499603271e-01
7.111499854319792665e-05,-4.317982792854309082e-01
7.116619854320150836e-05,-4.316409528255462646e-01
7.121739854320509008e-05,-4.314836859703063965e-01
7.126859854320867179e-05,-4.313264787197113037e-01
7.131979854321225350e-05,-4.311693012714385986e-01
7.137099854321583522e-05,-4.310122132301330566e-01
7.142219854321941693e-05,-4.308551847934722900e-01
7.147339854322299864e-05,-4.306981861591339111e-01
7.152459854322658036e-05,-4.305412769317626953e-01
7.157579854323016207e-05,-4.303843975067138672e-01
7.162699854323374379e-05,-4.302275776863098145e-01
7.167819854323732550e-05,-4.300708174705505371e-01
7.172939854324090721e-05,-4.299141168594360352e-01
7.178059854324448893e-05,-4.297575056552886963e-01
7.183179854324807064e-05,-4.296008944511413574e-01
7.188299854325165235e-05,-4.294443726539611816e-01
7.193419854325523407e-05,-4.292879104614257812e-01
7.198539854325881578e-05,-4.291315078735351562e-01
7.203659854326239750e-05,-4.289751350879669189e-01
7.208779854326597921e-05,-4.288188517093658447e-01
7.213899854326956092e-05,-4.286625981330871582e-01
7.219019854327314264e-05,-4.285064041614532471e-01
7.224139854327672435e-05,-4.283502995967864990e-01
7.229259854328030606e-05,-4.281942248344421387e-01
7.234379854328388778e-05,-4.280382096767425537e-01
7.239499854328746949e-05,-4.278822541236877441e-01
7.244619854329105121e-05,-4.277263581752777100e-01
7.249739854329463292e-05,-4.275704920291900635e-01
7.254859854329821463e-05,-4.274147152900695801e-01
7.259979854330179635e-05,-4.272589981555938721e-01
7.265099854330537806e-05,-4.271033108234405518e-01
7.270219854330895977e-05,-4.269477128982543945e-01
7.275339854331254149e-05,-4.267921447753906250e-01
7.280459854331612320e-05,-4.266366362571716309e-01
7.285579854331970492e-05,-4.264811873435974121e-01
7.290699854332328663e-05,-4.263257980346679688e-01
7.295819854332686834e-05,-4.261704683303833008e-01
7.300939854333045006e-05,-4.260151982307434082e-01
7.306059854333403177e-05,-4.258599579334259033e-01
7.311179854333761349e-05,-4.257048070430755615e-01
7.316299854334119520e-05,-4.255496859550476074e-01
7.321419854334477691e-05,-4.253946542739868164e-01
7.326539854334835863e-05,-4.252396523952484131e-01
7.331659854335194034e-05,-4.250847101211547852e-01
7.336779854335552205e-05,-4.249298274517059326e-01
7.341899854335910377e-05,-4.247750043869018555e-01
7.347019854336268548e-05,-4.246202409267425537e-01
7.352139854336626720e-05,-4.244655370712280273e-01
7.357259854336984891e-05,-4.243108630180358887e-01
7.362379854337343062e-05,-4.241562783718109131e-01
7.367499854337701234e-05,-4.240017235279083252e-01
7.372619854338059405e-05,-4.238472580909729004e-01
7.377739854338417576e-05,-4.236928224563598633e-01
7.382859854338775748e-05,-4.235384464263916016e-01
7.387979854339133919e-05,-4.233841300010681152e-01
7.393099854339492091e-05,-4.232298731803894043e-01
7.398219854339850262e-05,-4.230756461620330811e-01
7.403339854340208433e-05,-4.229215085506439209e-01
7.408459854340566605e-05,-4.227674305438995361e-01
7.413579854340924776e-05,-4.226133823394775391e-01
7.418699854341282947e-05,-4.224593937397003174e-01
7.423819854341641119e-05,-4.223054647445678711e-01
7.428939854341999290e-05,-4.221515953540802002e-01
7.434059854342357462e-05,-4.219977855682373047e-01
7.439179854342715633e-05,-4.218440353870391846e-01
7.444299854343073804e-05,-4.216903448104858398e-01
7.449419854343431976e-05,-4.215366840362548828e-01
7.454539854343790147e-05,-4.213831126689910889e-01
7.459659854344148318e-05,-4.212295711040496826e-01
7.464779854344506490e-05,-4.210760891437530518e-01
7.469899854344864661e-05,-4.209226667881011963e-01
7.475019854345222833e-05,-4.207693040370941162e-01
7.480139854345581004e-05,-4.206160008907318115e-01
7.485259854345939175e-05,-4.204627573490142822e-01
7.490379854346297347e-05,-4.203095436096191406e-01
7.495499854346655518e-05,-4.201564192771911621e-01
7.500619854347013689e-05,-4.200033247470855713e-01
7.505739854347371861e-05,-4.198502898216247559e-01
7.510859854347730032e-05,-4.196973145008087158e-01
7.515979854348088204e-05,-4.195443987846374512e-01
7.521099854348446375e-05,-4.193915426731109619e-01
7.526219854348804546e-05,-4.192387461662292480e-01
7.531339854349162718e-05,-4.190859794616699219e-01
7.536459854349520889e-05,-4.189333021640777588e-01
7.541579854349879060e-05,-4.187806546688079834e-01
7.546699854350237232e-05,-4.186280667781829834e-01
7.551819854350595403e-05,-4.184755384922027588e-01
7.556939854350953575e-05,-4.183230698108673096e-01
7.562059854351311746e-05,-4.181706607341766357e-01
7.567179854351669917e-05,-4.180182814598083496e-01
7.572299854352028089e-05,-4.178659915924072266e-01
7.577419854352386260e-05,-4.177137315273284912e-01
7.582539854352744431e-05,-4.175615310668945312e-01
7.587659854353102603e-05,-4.174093902111053467e-01
7.592779854353460774e-05,-4.172573089599609375e-01
7.597899854353818946e-05,-4.171052873134613037e-01
7.603019854354177117e-05,-4.169532954692840576e-01
7.608139854354535288e-05,-4.168013930320739746e-01
7.613259854354893460e-05,-4.166495203971862793e-01
7.618379854355251631e-05,-4.164977073669433594e-01
7.623499854355609803e-05,-4.163459539413452148e-01
7.628619854355967974e-05,-4.161942601203918457e-01
7.633739854356326145e-05,-4.160426259040832520e-01
7.638859854356684317e-05,-4.158910512924194336e-01
7.643979854357042488e-05,-4.157395064830780029e-01
7.649099854357400659e-05,-4.155880212783813477e-01
7.654219854357758831e-05,-4.154366254806518555e-01
7.659339854358117002e-05,-4.152852594852447510e-01
7.664459854358475174e-05,-4.151339232921600342e-01
7.669579854358833345e-05,-4.149826765060424805e-01
7.674699854359191516e-05,-4.148314893245697021e-01
7.679819854359549688e-05,-4.146803319454193115e-01
7.684939854359907859e-05,-4.145292341709136963e-01
7.690059854360266030e-05,-4.143781960010528564e-01
7.695179854360624202e-05,-4.142272174358367920e-01
7.700299854360982373e-05,-4.140762984752655029e-01
7.705419854361340545e-05,-4.139254391193389893e-01
7.710539854361698716e-05,-4.137746095657348633e-01
7.715659854362056887e-05,-4.136238694190979004e-01
7.720779854362415059e-05,-4.134731590747833252e-01
7.725899854362773230e-05,-4.133225083351135254e-01
7.731019854363131401e-05,-4.131719172000885010e-01
7.736139854363489573e-05,-4.130213558673858643e-01
7.741259854363847744e-05,-4.128708839416503906e-01
7.746379854364205916e-05,-4.127204418182373047e-01
7.751499854364564087e-05,-4.125700592994689941e-01
7.756619854364922258e-05,-4.124197661876678467e-01
7.761739854365280430e-05,-4.122694730758666992e-01
7.766859854365638601e-05,-4.121192693710327148e-01
7.771979854365996772e-05,-4.119691252708435059e-01
7.777099854366354944e-05,-4.118190109729766846e-01
7.782219854366713115e-05,-4.116689562797546387e-01
7.787339854367071287e-05,-4.115189611911773682e-01
7.792459854367429458e-05,-4.113690257072448730e-01
7.797579854367787629e-05,-4.112191498279571533e-01
7.802699854368145801e-05,-4.110693335533142090e-01
7.807819854368503972e-05,-4.109195470809936523e-01
7.812939854368862143e-05,-4.107698202133178711e-01
7.818059854369220315e-05,-4.106201529502868652e-01
7.823179854369578486e-05,-4.104705452919006348e-01
7.828299854369936658e-05,-4.103209972381591797e-01
7.833419854370294829e-05,-4.101715087890625000e-01
7.838539854370653000e-05,-4.100220501422882080e-01
7.843659854371011172e-05,-4.098726511001586914e-01
7.848779854371369343e-05,-4.097233116626739502e-01
7.853899854371727514e-05,-4.095740318298339844e-01
7.859019854372085686e-05,-4.094248116016387939e-01
7.864139854372443857e-05,-4.092756211757659912e-01
7.869259854372802029e-05,-4.091265201568603516e-01
7.874379854373160200e-05,-4.089774489402770996e-01
7.879499854373518371e-05,-4.088284373283386230e-01
7.884619854373876543e-05,-4.086794555187225342e-01
7.889739854374234714e-05,-4.085305631160736084e-01
7.894859854374592885e-05,-4.083817303180694580e-01
7.899979854374951057e-05,-4.082329273223876953e-01
7.905099854375309228e-05,-4.080841839313507080e-01
7.910219854375667400e-05,-4.079355001449584961e-01
7.915339854376025571e-05,-4.077868461608886719e-01
7.920459854376383742e-05,-4.076382815837860107e-01
7.925579854376741914e-05,-4.074897468090057373e-01
7.930699854377100085e-05,-4.073413014411926270e-01
7.935819854377458257e-05,-4.071928560733795166e-01
7.940939854377816428e-05,-4.070445001125335693e-01
7.946059854378174599e-05,-4.068962037563323975e-01
7.951179854378532771e-05,-4.067479372024536133e-01
7.956299854378890942e-05,-4.065997600555419922e-01
7.961419854379249113e-05,-4.064516127109527588e-01
7.966539854379607285e-05,-4.063034951686859131e-01
7.971659854379965456e-05,-4.061554670333862305e-01
7.976779854380323628e-05,-4.060074985027313232e-01
7.981899854380681799e-05,-4.058595597743988037e-01
7.987019854381039970e-05,-4.057116806507110596e-01
7.992139854381398142e-05,-4.055638611316680908e-01
7.997259854381756313e-05,-4.054161012172698975e-01
8.002379854382114484e-05,-4.052683711051940918e-01
8.007499854382472656e-05,-4.051207005977630615e-01
8.012619854382830827e-05,-4.049731194972991943e-01
8.017739854383188999e-05,-4.048255383968353271e-01
8.022859854383547170e-05,-4.046780467033386230e-01
8.027979854383905341e-05,-4.045306146144866943e-01
8.033099854384263513e-05,-4.043832123279571533e-01
8.038219854384621684e-05,-4.042358696460723877e-01
8.043339854384979855e-05,-4.040885865688323975e-01
8.048459854385338027e-05,-4.039413630962371826e-01
8.053579854385696198e-05,-4.037941694259643555e-01
8.058699854386054370e-05,-4.036470651626586914e-01
8.063819854386412541e-05,-4.034999907016754150e-01
8.068939854386770712e-05,-4.033529758453369141e-01
8.074059854387128884e-05,-4.032060205936431885e-01
8.079179854387487055e-05,-4.030590951442718506e-01
8.084299854387845226e-05,-4.029122591018676758e-01
8.089419854388203398e-05,-4.027654528617858887e-01
8.094539854388561569e-05,-4.026187062263488770e-01
8.099659854388919741e-05,-4.024719893932342529e-01
8.104779854389277912e-05,-4.023253619670867920e-01
8.109899854389636083e-05,-4.021787643432617188e-01
8.115019854389994255e-05,-4.020322263240814209e-01
8.120139854390352426e-05,-4.018857479095458984e-01
8.125259854390710597e-05,-4.017393290996551514e-01
8.130379854391068769e-05,-4.015929400920867920e-01
8.135499854391426940e-05,-4.014466404914855957e-01
8.140619854391785112e-05,-4.013003706932067871e-01
8.145739854392143283e-05,-4.011541306972503662e-01
8.150859854392501454e-05,-4.010079801082611084e-01
8.155979854392859626e-05,-4.008618593215942383e-01
8.161099854393217797e-05,-4.007158279418945312e-01
8.166219854393575968e-05,-4.005698263645172119e-01
8.171339854393934140e-05,-4.004238545894622803e-01
8.176459854394292311e-05,-4.002779722213745117e-01
8.181579854394650483e-05,-4.001321196556091309e-01
8.186699854395008654e-05,-3.999863266944885254e-01
8.191819854395366825e-05,-3.998405933380126953e-01
8.196939854395724997e-05,-3.996949195861816406e-01
8.202059854396083168e-05,-3.995492756366729736e-01
8.207179854396441339e-05,-3.994037210941314697e-01
8.212299854396799511e-05,-3.992581963539123535e-01
8.217419854397157682e-05,-3.991127014160156250e-01
8.222539854397515854e-05,-3.989672958850860596e-01
8.227659854397874025e-05,-3.988219201564788818e-01
8.232779854398232196e-05,-3.986766338348388672e-01
8.237899854398590368e-05,-3.985313475131988525e-01
8.243019854398948539e-05,-3.983861505985260010e-01
8.248139854399306711e-05,-3.982410132884979248e-01
8.253259854399664882e-05,-3.980959057807922363e-01
8.258379854400023053e-05,-3.979508578777313232e-01
8.263499854400381225e-05,-3.978058695793151855e-01
8.268619854400739396e-05,-3.976609110832214355e-01
8.273739854401097567e-05,-3.975160419940948486e-01
8.278859854401455739e-05,-3.973712027072906494e-01
8.283979854401813910e-05,-3.972263932228088379e-01
8.289099854402172082e-05,-3.970816731452941895e-01
8.294219854402530253e-05,-3.969370126724243164e-01
8.299339854402888424e-05,-3.967923820018768311e-01
8.304459854403246596e-05,-3.966478109359741211e-01
8.309579854403604767e-05,-3.965032696723937988e-01
8.314699854403962938e-05,-3.963588178157806396e-01
8.319819854404321110e-05,-3.962143957614898682e-01
8.324939854404679281e-05,-3.960700333118438721e-01
8.330059854405037453e-05,-3.959257304668426514e-01
8.335179854405395624e-05,-3.957814574241638184e-01
8.340299854405753795e-05,-3.956372737884521484e-01
8.345419854406111967e-05,-3.954931199550628662e-01
8.350539854406470138e-05,-3.953490257263183594e-01
8.355659854406828309e-05,-3.952049612998962402e-01
8.360779854407186481e-05,-3.950609862804412842e-01
8.365899854407544652e-05,-3.949170410633087158e-01
8.371019854407902824e-05,-3.947731554508209229e-01
8.376139854408260995e-05,-3.946292996406555176e-01
8.381259854408619166e-05,-3.944855332374572754e-01
8.386379854408977338e-05,-3.943417966365814209e-01
8.391499854409335509e-05,-3.941981196403503418e-01
8.396619854409693680e-05,-3.940544724464416504e-01
8.401739854410051852e-05,-3.939109146595001221e-01
8.406859854410410023e-05,-3.937673866748809814e-01
8.411979854410768195e-05,-3.936239182949066162e-01
8.417099854411126366e-05,-3.934805095195770264e-01
8.422219854411484537e-05,-3.933371305465698242e-01
8.427339854411842709e-05,-3.931938111782073975e-01
8.432459854412200880e-05,-3.930505514144897461e-01
8.437579854412559051e-05,-3.929073512554168701e-01
8.442699854412917223e-05,-3.927641808986663818e-01
8.447819854413275394e-05,-3.926210701465606689e-01
8.452939854413633566e-05,-3.924780189990997314e-01
8.458059854413991737e-05,-3.923350274562835693e-01
8.463179854414349908e-05,-3.921920955181121826e-01
8.468299854414708080e-05,-3.920491933822631836e-01
8.473419854415066251e-05,-3.919063508510589600e-01
8.478539854415424422e-05,-3.917635381221771240e-01
8.483659854415782594e-05,-3.916208148002624512e-01
8.488779854416140765e-05,-3.914781212806701660e-01
8.493899854416498937e-05,-3.913354873657226562e-01
8.499019854416857108e-05,-3.911929130554199219e-01
8.504139854417215279e-05,-3.910503685474395752e-01
8.509259854417573451e-05,-3.909078836441040039e-01
8.514379854417931622e-05,-3.907654583454132080e-01
8.519499854418289793e-05,-3.906230926513671875e-01
8.524619854418647965e-05,-3.904807567596435547e-01
8.529739854419006136e-05,-3.903384804725646973e-01
8.534859854419364308e-05,-3.901962637901306152e-01
8.539979854419722479e-05,-3.900541067123413086e-01
8.545099854420080650e-05,-3.899119794368743896e-01
8.550219854420438822e-05,-3.897699117660522461e-01
8.555339854420796993e-05,-3.896279036998748779e-01
8.560459854421155165e-05,-3.894859254360198975e-01
8.565579854421513336e-05,-3.893440365791320801e-01
8.570699854421871507e-05,-3.892021775245666504e-01
8.575819854422229679e-05,-3.890603482723236084e-01
8.580939854422587850e-05,-3.889186084270477295e-01
8.586059854422946021e-05,-3.887768983840942383e-01
8.591179854423304193e-05,-3.886352479457855225e-01
8.596299854423662364e-05,-3.884936571121215820e-01
8.601419854424020536e-05,-3.883520960807800293e-01
8.606539854424378707e-05,-3.882105946540832520e-01
8.611659854424736878e-05,-3.880691528320312500e-01
8.616779854425095050e-05,-3.879277706146240234e-01
8.621899854425453221e-05,-3.877864181995391846e-01
8.627019854425811392e-05,-3.876451253890991211e-01
8.632139854426169564e-05,-3.875038921833038330e-01
8.637259854426527735e-05,-3.873626887798309326e-01
8.642379854426885907e-05,-3.872215449810028076e-01
8.647499854427244078e-05,-3.870804607868194580e-01
8.652619854427602249e-05,-3.869394361972808838e-01
8.657739854427960421e-05,-3.867984712123870850e-01
8.662859854428318592e-05,-3.866575360298156738e-01
8.667979854428676763e-05,-3.865166604518890381e-01
8.673099854429034935e-05,-3.863758146762847900e-01
8.678219854429393106e-05,-3.862350285053253174e-01
8.683339854429751278e-05,-3.860943019390106201e-01
8.688459854430109449e-05,-3.859536349773406982e-01
8.693579854430467620e-05,-3.858130276203155518e-01
8.698699854430825792e-05,-3.856724500656127930e-01
8.703819854431183963e-05,-3.855319321155548096e-01
8.708939854431542134e-05,-3.853914439678192139e-01
8.714059854431900306e-05,-3.852510452270507812e-01
8.719179854432258477e-05,-3.851106762886047363e-01
8.724299854432616649e-05,-3.849703371524810791e-01
8.729419854432974820e-05,-3.848300874233245850e-01
8.734539854433332991e-05,-3.846898674964904785e-01
8.739659854433691163e-05,-3.845497071743011475e-01
8.744779854434049334e-05,-3.844096064567565918e-01
8.749899854434407505e-05,-3.842695355415344238e-01
8.755019854434765677e-05,-3.841295242309570312e-01
8.760139854435123848e-05,-3.839895725250244141e-01
8.765259854435482020e-05,-3.838496506214141846e-01
8.770379854435840191e-05,-3.837097883224487305e-01
8.775499854436198362e-05,-3.835699856281280518e-01
8.780619854436556534e-05,-3.834302425384521484e-01
8.785739854436914705e-05,-3.832905292510986328e-01
8.790859854437272876e-05,-3.831508755683898926e-01
8.795979854437631048e-05,-3.830112814903259277e-01
8.801099854437989219e-05,-3.828717172145843506e-01
8.806219854438347391e-05,-3.827322423458099365e-01
8.811339854438705562e-05,-3.825927674770355225e-01
8.816459854439063733e-05,-3.824533820152282715e-01
8.821579854439421905e-05,-3.823140263557434082e-01
8.826699854439780076e-05,-3.821747303009033203e-01
8.831819854440138247e-05,-3.820354938507080078e-01
8.836939854440496419e-05,-3.818962872028350830e-01
8.842059854440854590e-05,-3.817571401596069336e-01
8.847179854441212762e-05,-3.816180527210235596e-01
8.852299854441570933e-05,-3.814789950847625732e-01
8.857419854441929104e-05,-3.813400268554687500e-01
8.862539854442287276e-05,-3.812010586261749268e-01
8.867659854442645447e-05,-3.810621798038482666e-01
8.872779854443003618e-05,-3.809233307838439941e-01
8.877899854443361790e-05,-3.807845413684844971e-01
8.883019854443719961e-05,-3.806458115577697754e-01
8.888139854444078133e-05,-3.805071115493774414e-01
8.893259854444436304e-05,-3.803684711456298828e-01
8.898379854444794475e-05,-3.802298903465270996e-01
8.903499854445152647e-05,-3.800913393497467041e-01
8.908619854445510818e-05,-3.799528777599334717e-01
8.913739854445868990e-05,-3.798144161701202393e-01
8.918859854446227161e-05,-3.796760439872741699e-01
8.923979854446585332e-05,-3.795377016067504883e-01
8.929099854446943504e-05,-3.793994188308715820e-01
8.934219854447301675e-05,-3.792611956596374512e-01
8.939339854447659846e-05,-3.791230022907257080e-01
8.944459854448018018e-05,-3.789848685264587402e-01
8.949579854448376189e-05,-3.788467943668365479e-01
8.954699854448734361e-05,-3.787087500095367432e-01
8.959819854449092532e-05,-3.785707652568817139e-01
8.964939854449450703e-05,-3.784328401088714600e-01
8.970059854449808875e-05,-3.782949447631835938e-01
8.975179854450167046e-05,-3.781571090221405029e-01
8.980299854450525217e-05,-3.780193328857421875e-01
8.985419854450883389e-05,-3.778815865516662598e-01
8.990539854451241560e-05,-3.777439296245574951e-01
8.995659854451599732e-05,-3.776062726974487305e-01
9.000779854451957903e-05,-3.774687051773071289e-01
9.005899854452316074e-05,-3.773311674594879150e-01
9.011019854452674246e-05,-3.771936893463134766e-01
9.016139854453032417e-05,-3.770562410354614258e-01
9.021259854453390588e-05,-3.769188821315765381e-01
9.026379854453748760e-05,-3.767815530300140381e-01
9.031499854454106931e-05,-3.766442537307739258e-01
9.036619854454465103e-05,-3.765070438385009766e-01
9.041739854454823274e-05,-3.763698339462280273e-01
9.046859854455181445e-05,-3.762327134609222412e-01
9.051979854455539617e-05,-3.760956227779388428e-01
9.057099854455897788e-05,-3.759585916996002197e-01
9.062219854456255959e-05,-3.758216202259063721e-01
9.067339854456614131e-05,-3.756846785545349121e-01
9.072459854456972302e-05,-3.755477964878082275e-01
9.077579854457330474e-05,-3.754109740257263184e-01
9.082699854457688645e-05,-3.752741813659667969e-01
9.087819854458046816e-05,-3.751374483108520508e-01
9.092939854458404988e-05,-3.750007748603820801e-01
9.098059854458763159e-05,-3.748641312122344971e-01
9.103179854459121330e-05,-3.747275471687316895e-01
9.108299854459479502e-05,-3.745910227298736572e-01
9.113419854459837673e-05,-3.744545578956604004e-01
9.118539854460195845e-05,-3.743181228637695312e-01
9.123659854460554016e-05,-3.741817176342010498e-01
9.128779854460912187e-05,-3.740454018115997314e-01
9.133899854461270359e-05,-3.739091157913208008e-01
9.139019854461628530e-05,-3.737728595733642578e-01
9.144139854461986701e-05,-3.736366927623748779e-01
9.149259854462344873e-05,-3.735005557537078857e-01
9.154379854462703044e-05,-3.733644783496856689e-01
9.159499854463061216e-05,-3.732284307479858398e-01
9.164619854463419387e-05,-3.730924427509307861e-01
9.169739854463777558e-05,-3.729565143585205078e-01
9.174859854464135730e-05,-3.728206157684326172e-01
9.179979854464493901e-05,-3.726847767829895020e-01
9.185099854464852072e-05,-3.725489974021911621e-01
9.190219854465210244e-05,-3.724132478237152100e-01
9.195339854465568415e-05,-3.722775578498840332e-01
9.200459854465926587e-05,-3.721419274806976318e-01
9.205579854466284758e-05,-3.720063269138336182e-01
9.210699854466642929e-05,-3.718707859516143799e-01
9.215819854467001101e-05,-3.717353045940399170e-01
9.220939854467359272e-05,-3.715998530387878418e-01
9.226059854467717444e-05,-3.714644610881805420e-01
9.231179854468075615e-05,-3.713290989398956299e-01
9.236299854468433786e-05,-3.711938261985778809e-01
9.241419854468791958e-05,-3.710585832595825195e-01
9.246539854469150129e-05,-3.709233701229095459e-01
9.251659854469508300e-05,-3.707882165908813477e-01
9.256779854469866472e-05,-3.706531226634979248e-01
9.261899854470224643e-05,-3.705180883407592773e-01
9.267019854470582815e-05,-3.703830838203430176e-01
9.272139854470940986e-05,-3.702481389045715332e-01
